"Year","Municip_number","Municip_name","English","Total_catch"
2014,1902,"Tromso","Shrimp",230.6175
2014,1903,"Harstad","Atlantic cod",949.9532
2014,1903,"Harstad","Haddock",12.7955
2014,1903,"Harstad","Redfish",6.855
2014,1903,"Harstad","Saithe",142.5872
2014,1903,"Harstad","Shrimp",25.0313
2014,1911,"Kvaefjord","Atlantic cod",10.2192
2014,1911,"Kvaefjord","Haddock",4.3504
2014,1911,"Kvaefjord","Redfish",0.576
2014,1911,"Kvaefjord","Saithe",13.6127
2014,1913,"Skanland","Atlantic cod",0.345
2014,1913,"Skanland","Haddock",0.35
2014,1913,"Skanland","Saithe",0.1755
2014,1917,"Ibestad","Atlantic cod",0.5355
2014,1917,"Ibestad","Saithe",0.27
2014,1919,"Gratangen","Atlantic cod",0.0225
2014,1919,"Gratangen","Haddock",0.0238
2014,1919,"Gratangen","Redfish",0.028
2014,1919,"Gratangen","Saithe",0.2565
2014,1928,"Torsken","Atlantic cod",5186.4309
2014,1928,"Torsken","Atlantic herring",123.4
2014,1928,"Torsken","Greenland halibut",27.984
2014,1928,"Torsken","Haddock",147.2715
2014,1928,"Torsken","Redfish",22.695
2014,1928,"Torsken","Saithe",805.3761
2014,1929,"Berg","Atlantic cod",7775.0655
2014,1929,"Berg","Atlantic herring",16476.071
2014,1929,"Berg","Atlantic mackerel",756.242
2014,1929,"Berg","Capelin",882.535
2014,1929,"Berg","Greenland halibut",150.3134
2014,1929,"Berg","Haddock",313.6494
2014,1929,"Berg","Redfish",3.4648
2014,1929,"Berg","Saithe",285.5671
2014,1931,"Lenvik","Atlantic cod",3058.3984
2014,1931,"Lenvik","Atlantic herring",377.281
2014,1931,"Lenvik","Atlantic mackerel",175.9
2014,1931,"Lenvik","Greenland halibut",198.399
2014,1931,"Lenvik","Haddock",66.5781
2014,1931,"Lenvik","Redfish",74.7248
2014,1931,"Lenvik","Saithe",405.3393
2014,1936,"Karlsoy","Atlantic cod",9145.6028
2014,1936,"Karlsoy","Atlantic herring",678.552
2014,1936,"Karlsoy","Greenland halibut",101.9925
2014,1936,"Karlsoy","Haddock",438.4872
2014,1936,"Karlsoy","Redfish",115.2095
2014,1936,"Karlsoy","Saithe",4258.2177
2014,1938,"Lyngen","Atlantic cod",15.6105
2014,1938,"Lyngen","Haddock",2.9175
2014,1938,"Lyngen","Redfish",0.283
2014,1938,"Lyngen","Saithe",15.6361
2014,1938,"Lyngen","Shrimp",462.1
2014,1940,"Kafjord","Atlantic cod",48.94
2014,1940,"Kafjord","Haddock",59.0706
2014,1940,"Kafjord","Redfish",2.1915
2014,1940,"Kafjord","Saithe",11.9097
2014,1941,"Skjervoy","Atlantic cod",1482.2894
2014,1941,"Skjervoy","Haddock",227.4904
2014,1941,"Skjervoy","Redfish",27.421
2014,1941,"Skjervoy","Saithe",1584.893
2014,1941,"Skjervoy","Shrimp",8.072
2014,1942,"Nordreisa","Atlantic cod",208.5014
2014,1942,"Nordreisa","Haddock",33.0601
2014,1942,"Nordreisa","Redfish",6.5466
2014,1942,"Nordreisa","Saithe",73.629
2014,1943,"Kvaenangen","Atlantic cod",71.0556
2014,1943,"Kvaenangen","Haddock",42.3229
2014,1943,"Kvaenangen","Redfish",4.9938
2014,1943,"Kvaenangen","Saithe",53.7928
2014,1943,"Kvaenangen","Shrimp",0.15
2014,2002,"Vardo","Atlantic cod",4345.1163
2014,2002,"Vardo","Greenland halibut",99.6974
2014,2002,"Vardo","Haddock",1832.6987
2014,2002,"Vardo","Kingcrab",245.3619
2014,2002,"Vardo","Redfish",29.553
2014,2002,"Vardo","Saithe",145.972
2014,2003,"Vadso","Atlantic cod",504.1716
2014,2003,"Vadso","Greenland halibut",0.6172
2014,2003,"Vadso","Haddock",197.661
2014,2003,"Vadso","Kingcrab",78.841
2014,2003,"Vadso","Redfish",2.6328
2014,2003,"Vadso","Saithe",78.9928
2014,2003,"Vadso","Shrimp",106.8895
2014,2004,"Hammerfest","Atlantic cod",4453.4027
2014,2004,"Hammerfest","Greenland halibut",1.8821
2014,2004,"Hammerfest","Haddock",569.1336
2014,2004,"Hammerfest","Kingcrab",24.227
2014,2004,"Hammerfest","Redfish",4.1645
2014,2004,"Hammerfest","Saithe",535.7617
2014,2004,"Hammerfest","Shrimp",1.03
2014,2012,"Alta","Atlantic cod",7.9155
2014,2012,"Alta","Haddock",0.112
2014,2012,"Alta","Saithe",0.8548
2014,2012,"Alta","Shrimp",0.78
2014,2014,"Loppa","Atlantic cod",0.0375
2014,2014,"Loppa","Haddock",0.308
2014,2015,"Hasvik","Atlantic cod",11513.4911
2014,2015,"Hasvik","Greenland halibut",73.8354
2014,2015,"Hasvik","Haddock",1560.0667
2014,2015,"Hasvik","Redfish",82.0655
2014,2015,"Hasvik","Saithe",2471.6562
2014,2018,"Masoy","Atlantic cod",26739.0424
2014,2018,"Masoy","Greenland halibut",0.0054
2014,2018,"Masoy","Haddock",694.8241
2014,2018,"Masoy","Kingcrab",167.9745
2014,2018,"Masoy","Redfish",14.0696
2014,2018,"Masoy","Saithe",11217.5283
2014,2019,"Nordkapp","Atlantic cod",10073.703
2014,2019,"Nordkapp","Atlantic herring",141.782
2014,2019,"Nordkapp","Greenland halibut",83.097
2014,2019,"Nordkapp","Haddock",2494.3519
2014,2019,"Nordkapp","Kingcrab",480.7758
2014,2019,"Nordkapp","Redfish",56.4177
2014,2019,"Nordkapp","Saithe",4358.6573
2014,2020,"Porsanger","Atlantic cod",235.1678
2014,2020,"Porsanger","Haddock",11.1244
2014,2020,"Porsanger","Kingcrab",132.5585
2014,2020,"Porsanger","Saithe",0.4652
2014,2022,"Lebesby","Atlantic cod",3186.4503
2014,2022,"Lebesby","Greenland halibut",32.429
2014,2022,"Lebesby","Haddock",612.3936
2014,2022,"Lebesby","Kingcrab",83.0871
2014,2022,"Lebesby","Redfish",2.9499
2014,2022,"Lebesby","Saithe",10.2897
2014,2023,"Gamvik","Atlantic cod",5634.0875
2014,2023,"Gamvik","Greenland halibut",185.4277
2014,2023,"Gamvik","Haddock",3912.9345
2014,2023,"Gamvik","Kingcrab",102.8766
2014,2023,"Gamvik","Redfish",15.6149
2014,2023,"Gamvik","Saithe",221.7146
2014,2023,"Gamvik","Shrimp",47.308
2014,2024,"Berlevag","Atlantic cod",5080.1585
2014,2024,"Berlevag","Greenland halibut",224.1648
2014,2024,"Berlevag","Haddock",4605.6696
2014,2024,"Berlevag","Kingcrab",78.6905
2014,2024,"Berlevag","Redfish",59.23
2014,2024,"Berlevag","Saithe",976.6282
2014,2024,"Berlevag","Shrimp",0.847
2014,2025,"Tana","Atlantic cod",59.7224
2014,2025,"Tana","Haddock",0.0334
2014,2025,"Tana","Kingcrab",33.6844
2014,2027,"Nesseby","Atlantic cod",413.6954
2014,2027,"Nesseby","Greenland halibut",0.0442
2014,2027,"Nesseby","Haddock",10.4781
2014,2027,"Nesseby","Kingcrab",36.637
2014,2027,"Nesseby","Redfish",0.036
2014,2027,"Nesseby","Saithe",34.328
2014,2028,"Batsfjord","Atlantic cod",8452.8
2014,2028,"Batsfjord","Greenland halibut",90.3375
2014,2028,"Batsfjord","Haddock",4761.7162
2014,2028,"Batsfjord","Kingcrab",108.9553
2014,2028,"Batsfjord","Redfish",65.9854
2014,2028,"Batsfjord","Saithe",1443.5884
2014,2030,"Sor-Varanger","Atlantic cod",75.205
2014,2030,"Sor-Varanger","Greenland halibut",0.0863
2014,2030,"Sor-Varanger","Haddock",1.0968
2014,2030,"Sor-Varanger","Kingcrab",119.558
2014,2030,"Sor-Varanger","Redfish",0.8075
2014,2030,"Sor-Varanger","Saithe",1.3979
2014,2030,"Sor-Varanger","Shrimp",119.7935
2015,1804,"Bodo","Atlantic cod",115.502
2015,1804,"Bodo","Capelin",1266.809
2015,1804,"Bodo","Haddock",39.017
2015,1804,"Bodo","Redfish",47.6825
2015,1804,"Bodo","Saithe",133.0445
2015,1804,"Bodo","Shrimp",17.5936
2015,1805,"Narvik","Atlantic cod",1.026
2015,1805,"Narvik","Haddock",0.0308
2015,1805,"Narvik","Saithe",1.5122
2015,1805,"Narvik","Shrimp",2.442
2015,1811,"Bindal","Atlantic cod",54.3385
2015,1811,"Bindal","Haddock",8.9313
2015,1811,"Bindal","Redfish",0.1005
2015,1811,"Bindal","Saithe",22.418
2015,1812,"Somna","Atlantic cod",0.0705
2015,1812,"Somna","Haddock",0.126
2015,1812,"Somna","Saithe",0.5238
2015,1813,"Bronnoy","Atlantic cod",167.0635
2015,1813,"Bronnoy","Haddock",25.8611
2015,1813,"Bronnoy","Redfish",9.185
2015,1813,"Bronnoy","Saithe",97.2948
2015,1813,"Bronnoy","Shrimp",17.6425
2015,1815,"Vega","Atlantic cod",135.3668
2015,1815,"Vega","Haddock",7.7993
2015,1815,"Vega","Redfish",1.7121
2015,1815,"Vega","Saithe",46.996
2015,1815,"Vega","Shrimp",0.096
2015,1818,"Heroy","Atlantic cod",75.6129
2015,1818,"Heroy","Haddock",14.8425
2015,1818,"Heroy","Redfish",2.2214
2015,1818,"Heroy","Saithe",110.7084
2015,1822,"Leirfjord","Shrimp",12.25
2015,1824,"Vefsn","Atlantic cod",0.0675
2015,1827,"Donna","Atlantic cod",274.2225
2015,1827,"Donna","Haddock",19.0019
2015,1827,"Donna","Redfish",15.7105
2015,1827,"Donna","Saithe",165.5404
2015,1828,"Nesna","Atlantic cod",9.8286
2015,1828,"Nesna","Haddock",1.8463
2015,1828,"Nesna","Redfish",0.2268
2015,1828,"Nesna","Saithe",13.6045
2015,1832,"Hemnes","Atlantic cod",0.0495
2015,1833,"Rana","Atlantic herring",0.976
2015,1834,"Luroy","Atlantic cod",116.5192
2015,1834,"Luroy","Haddock",7.77
2015,1834,"Luroy","Redfish",1.952
2015,1834,"Luroy","Saithe",91.2488
2015,1834,"Luroy","Shrimp",94.651
2015,1835,"Traena","Atlantic cod",976.1694
2015,1835,"Traena","Atlantic herring",5023.607
2015,1835,"Traena","Atlantic mackerel",0.3
2015,1835,"Traena","Capelin",2420.127
2015,1835,"Traena","Haddock",264.8789
2015,1835,"Traena","Redfish",8.0656
2015,1835,"Traena","Saithe",316.6376
2015,1836,"Rodoy","Atlantic cod",296.558
2015,1836,"Rodoy","Haddock",47.3263
2015,1836,"Rodoy","Redfish",84.409
2015,1836,"Rodoy","Saithe",338.6354
2015,1836,"Rodoy","Shrimp",7.469
2015,1837,"Meloy","Atlantic cod",254.2808
2015,1837,"Meloy","Haddock",150.7161
2015,1837,"Meloy","Redfish",10.2877
2015,1837,"Meloy","Saithe",201.3797
2015,1837,"Meloy","Shrimp",2.8534
2015,1838,"Gildeskal","Atlantic cod",124.8394
2015,1838,"Gildeskal","Haddock",107.7253
2015,1838,"Gildeskal","Redfish",10.0624
2015,1838,"Gildeskal","Saithe",91.2091
2015,1840,"Saltdal","Haddock",0.07
2015,1841,"Fauske","Atlantic cod",9.1643
2015,1841,"Fauske","Haddock",1.715
2015,1841,"Fauske","Saithe",6.9796
2015,1845,"Sorfold","Atlantic cod",11.4795
2015,1845,"Sorfold","Haddock",9.072
2015,1845,"Sorfold","Redfish",0.319
2015,1845,"Sorfold","Saithe",49.2239
2015,1848,"Steigen","Atlantic cod",167.1973
2015,1848,"Steigen","Haddock",40.7302
2015,1848,"Steigen","Redfish",13.6255
2015,1848,"Steigen","Saithe",469.8559
2015,1850,"Tysfjord","Atlantic cod",55.4709
2015,1850,"Tysfjord","Haddock",2.6703
2015,1850,"Tysfjord","Saithe",27.6809
2015,1851,"Lodingen","Atlantic cod",21.192
2015,1851,"Lodingen","Atlantic herring",14125.674
2015,1851,"Lodingen","Atlantic mackerel",3492.662
2015,1851,"Lodingen","Capelin",861.349
2015,1851,"Lodingen","Haddock",4.183
2015,1851,"Lodingen","Redfish",0.725
2015,1851,"Lodingen","Saithe",72.1525
2015,1856,"Rost","Atlantic cod",15499.8566
2015,1856,"Rost","Greenland halibut",17.441
2015,1856,"Rost","Haddock",279.44
2015,1856,"Rost","Redfish",38.1915
2015,1856,"Rost","Saithe",1170.2155
2015,1856,"Rost","Shrimp",1.06
2015,1857,"Vaeroy","Atlantic cod",4047.6535
2015,1857,"Vaeroy","Atlantic herring",12524.918
2015,1857,"Vaeroy","Atlantic mackerel",6364.185
2015,1857,"Vaeroy","Capelin",2947.508
2015,1857,"Vaeroy","Haddock",63.5522
2015,1857,"Vaeroy","Redfish",6.0698
2015,1857,"Vaeroy","Saithe",273.1702
2015,1859,"Flakstad","Atlantic cod",9789.3532
2015,1859,"Flakstad","Greenland halibut",637.4274
2015,1859,"Flakstad","Haddock",602.168
2015,1859,"Flakstad","Redfish",13.5675
2015,1859,"Flakstad","Saithe",1228.1817
2015,1860,"Vestvagoy","Atlantic cod",10649.7692
2015,1860,"Vestvagoy","Atlantic herring",1538.683
2015,1860,"Vestvagoy","Atlantic mackerel",87.986
2015,1860,"Vestvagoy","Greenland halibut",179.156
2015,1860,"Vestvagoy","Haddock",894.2369
2015,1860,"Vestvagoy","Redfish",32.1135
2015,1860,"Vestvagoy","Saithe",1172.4663
2015,1865,"Vagan","Atlantic cod",16607.8111
2015,1865,"Vagan","Atlantic herring",2429.991
2015,1865,"Vagan","Haddock",362.2252
2015,1865,"Vagan","Redfish",17.611
2015,1865,"Vagan","Saithe",1487.0573
2015,1865,"Vagan","Shrimp",18.8632
2015,1866,"Hadsel","Atlantic cod",1912.6703
2015,1866,"Hadsel","Haddock",150.1036
2015,1866,"Hadsel","Redfish",2.0325
2015,1866,"Hadsel","Saithe",85.3401
2015,1866,"Hadsel","Shrimp",0.634
2015,1867,"Bo","Atlantic cod",3319.2771
2015,1867,"Bo","Greenland halibut",14.73
2015,1867,"Bo","Haddock",99.2203
2015,1867,"Bo","Redfish",1.1286
2015,1867,"Bo","Saithe",149.293
2015,1868,"Oksnes","Atlantic cod",21399.7073
2015,1868,"Oksnes","Greenland halibut",945.9324
2015,1868,"Oksnes","Haddock",4668.1737
2015,1868,"Oksnes","Redfish",148.2044
2015,1868,"Oksnes","Saithe",2847.7387
2015,1870,"Sortland","Atlantic cod",1.26
2015,1870,"Sortland","Atlantic herring",504.919
2015,1870,"Sortland","Atlantic mackerel",482.373
2015,1870,"Sortland","Haddock",0.112
2015,1870,"Sortland","Redfish",0.265
2015,1870,"Sortland","Saithe",29.7015
2015,1871,"Andoy","Atlantic cod",9831.9742
2015,1871,"Andoy","Greenland halibut",266.9051
2015,1871,"Andoy","Haddock",1689.1603
2015,1871,"Andoy","Redfish",329.5727
2015,1871,"Andoy","Saithe",1432.5838
2015,1874,"Moskenes","Atlantic cod",5947.5478
2015,1874,"Moskenes","Greenland halibut",116.5614
2015,1874,"Moskenes","Haddock",594.7054
2015,1874,"Moskenes","Redfish",10.3664
2015,1874,"Moskenes","Saithe",1365.0414
2015,1902,"Tromso","Atlantic cod",8683.5325
2015,1902,"Tromso","Atlantic herring",18702.69
2015,1902,"Tromso","Atlantic mackerel",355.932
2015,1902,"Tromso","Capelin",2742.008
2015,1902,"Tromso","Greenland halibut",995.5905
2015,1902,"Tromso","Haddock",925.1491
2015,1902,"Tromso","Redfish",25.0678
2015,1902,"Tromso","Saithe",1607.8039
2015,1902,"Tromso","Shrimp",133.0966
2015,1903,"Harstad","Atlantic cod",1689.5155
2015,1903,"Harstad","Haddock",38.3216
2015,1903,"Harstad","Redfish",13.1157
2015,1903,"Harstad","Saithe",276.047
2015,1903,"Harstad","Shrimp",38.8211
2015,1911,"Kvaefjord","Atlantic cod",77.6978
2015,1911,"Kvaefjord","Haddock",17.5708
2015,1911,"Kvaefjord","Redfish",0.917
2015,1911,"Kvaefjord","Saithe",73.7812
2015,1913,"Skanland","Atlantic cod",0.225
2015,1913,"Skanland","Haddock",0.07
2015,1913,"Skanland","Saithe",0.0405
2015,1917,"Ibestad","Atlantic cod",0.3135
2015,1917,"Ibestad","Saithe",0.3753
2015,1919,"Gratangen","Atlantic cod",0.2123
2015,1923,"Salangen","Shrimp",0.469
2015,1928,"Torsken","Atlantic cod",2998.2775
2015,1928,"Torsken","Atlantic herring",580.15
2015,1928,"Torsken","Atlantic mackerel",748.706
2015,1928,"Torsken","Haddock",601.4285
2015,1928,"Torsken","Redfish",6.817
2015,1928,"Torsken","Saithe",462.524
2015,1929,"Berg","Atlantic cod",4550.7103
2015,1929,"Berg","Atlantic herring",11186.798
2015,1929,"Berg","Atlantic mackerel",830.637
2015,1929,"Berg","Capelin",2730.491
2015,1929,"Berg","Greenland halibut",145.0956
2015,1929,"Berg","Haddock",160.9587
2015,1929,"Berg","Redfish",1.6285
2015,1929,"Berg","Saithe",563.0664
2015,1931,"Lenvik","Atlantic cod",2471.8476
2015,1931,"Lenvik","Atlantic herring",586
2015,1931,"Lenvik","Greenland halibut",128.575
2015,1931,"Lenvik","Haddock",151.4574
2015,1931,"Lenvik","Redfish",38.882
2015,1931,"Lenvik","Saithe",493.561
2015,1936,"Karlsoy","Atlantic cod",9453.3696
2015,1936,"Karlsoy","Atlantic herring",0.1
2015,1936,"Karlsoy","Atlantic mackerel",0.686
2015,1936,"Karlsoy","Greenland halibut",6.5336
2015,1936,"Karlsoy","Haddock",780.6203
2015,1936,"Karlsoy","Redfish",50.3681
2015,1936,"Karlsoy","Saithe",6307.1625
2015,1938,"Lyngen","Atlantic cod",12.4988
2015,1938,"Lyngen","Haddock",1.5171
2015,1938,"Lyngen","Redfish",0.165
2015,1938,"Lyngen","Saithe",11.3256
2015,1938,"Lyngen","Shrimp",363.182
2015,1940,"Kafjord","Atlantic cod",70.9477
2015,1940,"Kafjord","Atlantic mackerel",0.004
2015,1940,"Kafjord","Haddock",105.4731
2015,1940,"Kafjord","Redfish",0.969
2015,1940,"Kafjord","Saithe",23.4732
2015,1941,"Skjervoy","Atlantic cod",2472.6612
2015,1941,"Skjervoy","Atlantic herring",1.304
2015,1941,"Skjervoy","Haddock",174.0581
2015,1941,"Skjervoy","Redfish",5.122
2015,1941,"Skjervoy","Saithe",3362.315
2015,1941,"Skjervoy","Shrimp",0.167
2015,1942,"Nordreisa","Atlantic cod",101.2821
2015,1942,"Nordreisa","Haddock",33.6782
2015,1942,"Nordreisa","Redfish",0.464
2015,1942,"Nordreisa","Saithe",76.3707
2015,1943,"Kvaenangen","Atlantic cod",261.6054
2015,1943,"Kvaenangen","Haddock",30.0626
2015,1943,"Kvaenangen","Redfish",2.2953
2015,1943,"Kvaenangen","Saithe",51.0728
2015,1943,"Kvaenangen","Shrimp",0.14
2015,2002,"Vardo","Atlantic cod",3864.7448
2015,2002,"Vardo","Greenland halibut",103.2594
2015,2002,"Vardo","Haddock",2945.7557
2015,2002,"Vardo","Kingcrab",230.762
2015,2002,"Vardo","Redfish",38.8514
2015,2002,"Vardo","Saithe",364.1569
2015,2002,"Vardo","Shrimp",27.198
2015,2003,"Vadso","Atlantic cod",380.1026
2015,2003,"Vadso","Greenland halibut",0.1987
2015,2003,"Vadso","Haddock",129.3094
2015,2003,"Vadso","Kingcrab",63.028
2015,2003,"Vadso","Redfish",2.339
2015,2003,"Vadso","Saithe",68.8853
2015,2003,"Vadso","Shrimp",169.2673
2015,2004,"Hammerfest","Atlantic cod",3238.5611
2015,2004,"Hammerfest","Haddock",297.775
2015,2004,"Hammerfest","Kingcrab",109.802
2015,2004,"Hammerfest","Redfish",7.5475
2015,2004,"Hammerfest","Saithe",307.3961
2015,2012,"Alta","Atlantic cod",18.634
2015,2012,"Alta","Haddock",2.2228
2015,2012,"Alta","Saithe",9.2856
2015,2012,"Alta","Shrimp",8.7075
2015,2015,"Hasvik","Atlantic cod",12484.6191
2015,2015,"Hasvik","Atlantic mackerel",0.356
2015,2015,"Hasvik","Greenland halibut",39.6421
2015,2015,"Hasvik","Haddock",1563.7293
2015,2015,"Hasvik","Redfish",28.0006
2015,2015,"Hasvik","Saithe",3591.7971
2015,2018,"Masoy","Atlantic cod",20901.8705
2015,2018,"Masoy","Atlantic herring",0.1
2015,2018,"Masoy","Atlantic mackerel",0.1
2015,2018,"Masoy","Greenland halibut",6.0291
2015,2018,"Masoy","Haddock",959.1318
2015,2018,"Masoy","Kingcrab",113.306
2015,2018,"Masoy","Redfish",11.028
2015,2018,"Masoy","Saithe",9021.9844
2015,2019,"Nordkapp","Atlantic cod",8952.3995
2015,2019,"Nordkapp","Capelin",4294.127
2015,2019,"Nordkapp","Greenland halibut",16.9507
2015,2019,"Nordkapp","Haddock",1620.3598
2015,2019,"Nordkapp","Kingcrab",976.5823
2015,2019,"Nordkapp","Redfish",24.6937
2015,2019,"Nordkapp","Saithe",2496.2902
2015,2019,"Nordkapp","Shrimp",2.756
2015,2020,"Porsanger","Atlantic cod",152.655
2015,2020,"Porsanger","Haddock",5.7582
2015,2020,"Porsanger","Kingcrab",113.026
2015,2020,"Porsanger","Saithe",0.0933
2015,2022,"Lebesby","Atlantic cod",2563.042
2015,2022,"Lebesby","Greenland halibut",17.4522
2015,2022,"Lebesby","Haddock",821.195
2015,2022,"Lebesby","Kingcrab",128.2914
2015,2022,"Lebesby","Redfish",2.1829
2015,2022,"Lebesby","Saithe",16.8714
2015,2023,"Gamvik","Atlantic cod",5800.6287
2015,2023,"Gamvik","Greenland halibut",213.052
2015,2023,"Gamvik","Haddock",2667.9504
2015,2023,"Gamvik","Kingcrab",70.1225
2015,2023,"Gamvik","Redfish",49.1977
2015,2023,"Gamvik","Saithe",349.6965
2015,2023,"Gamvik","Shrimp",82.218
2015,2024,"Berlevag","Atlantic cod",4507.9304
2015,2024,"Berlevag","Greenland halibut",139.9466
2015,2024,"Berlevag","Haddock",3801.8825
2015,2024,"Berlevag","Kingcrab",60.1945
2015,2024,"Berlevag","Redfish",48.957
2015,2024,"Berlevag","Saithe",669.151
2015,2025,"Tana","Atlantic cod",1.904
2015,2025,"Tana","Haddock",0.0011
2015,2025,"Tana","Kingcrab",15.5485
2015,2027,"Nesseby","Atlantic cod",453.7088
2015,2027,"Nesseby","Greenland halibut",0.0811
2015,2027,"Nesseby","Haddock",96.3972
2015,2027,"Nesseby","Kingcrab",30.221
2015,2027,"Nesseby","Redfish",0.505
2015,2027,"Nesseby","Saithe",30.1911
2015,2028,"Batsfjord","Atlantic cod",10428.0852
2015,2028,"Batsfjord","Capelin",50.293
2015,2028,"Batsfjord","Greenland halibut",51.4502
2015,2028,"Batsfjord","Haddock",4494.5535
2015,2028,"Batsfjord","Kingcrab",97.8942
2015,2028,"Batsfjord","Redfish",101.0146
2015,2028,"Batsfjord","Saithe",2436.944
2015,2030,"Sor-Varanger","Atlantic cod",66.0784
2015,2030,"Sor-Varanger","Greenland halibut",0.1993
2015,2030,"Sor-Varanger","Haddock",10.798
2015,2030,"Sor-Varanger","Kingcrab",152.1671
2015,2030,"Sor-Varanger","Redfish",2.3545
2015,2030,"Sor-Varanger","Saithe",6.3382
2015,2030,"Sor-Varanger","Shrimp",42.1235
2016,1804,"Bodo","Atlantic cod",170.8679
2016,1804,"Bodo","Haddock",63.7008
2016,1804,"Bodo","Redfish",45.5336
2016,1804,"Bodo","Saithe",231.9516
2016,1804,"Bodo","Shrimp",11.5848
2016,1805,"Narvik","Shrimp",1.836
2016,1811,"Bindal","Atlantic cod",71.3861
2016,1811,"Bindal","Haddock",8.9719
2016,1811,"Bindal","Redfish",0.205
2016,1811,"Bindal","Saithe",30.7163
2016,1813,"Bronnoy","Atlantic cod",246.0225
2016,1813,"Bronnoy","Haddock",36.1886
2016,1813,"Bronnoy","Redfish",2.26
2016,1813,"Bronnoy","Saithe",104.037
2016,1813,"Bronnoy","Shrimp",22.678
2016,1815,"Vega","Atlantic cod",131.1963
2016,1815,"Vega","Haddock",7.6901
2016,1815,"Vega","Redfish",2.1809
2016,1815,"Vega","Saithe",46.8249
2016,1818,"Heroy","Atlantic cod",81.4495
2016,1818,"Heroy","Haddock",15.5193
2016,1818,"Heroy","Redfish",2.4632
2016,1818,"Heroy","Saithe",166.2987
2016,1822,"Leirfjord","Shrimp",13.2
2016,1827,"Donna","Atlantic cod",170.4765
2016,1827,"Donna","Haddock",15.9257
2016,1827,"Donna","Redfish",8.635
2016,1827,"Donna","Saithe",173.2908
2016,1828,"Nesna","Atlantic cod",1.3455
2016,1828,"Nesna","Haddock",0.3738
2016,1828,"Nesna","Saithe",3.6093
2016,1833,"Rana","Atlantic cod",0.081
2016,1833,"Rana","Haddock",0.0227
2016,1834,"Luroy","Atlantic cod",108.2943
2016,1834,"Luroy","Haddock",2.3655
2016,1834,"Luroy","Redfish",1.7525
2016,1834,"Luroy","Saithe",65.1196
2016,1834,"Luroy","Shrimp",74.043
2016,1835,"Traena","Atlantic cod",994.0471
2016,1835,"Traena","Atlantic herring",6444.742
2016,1835,"Traena","Blue whiting",0.346
2016,1835,"Traena","Greenland halibut",2.751
2016,1835,"Traena","Haddock",218.6049
2016,1835,"Traena","Redfish",27.3612
2016,1835,"Traena","Saithe",479.3622
2016,1836,"Rodoy","Atlantic cod",232.2347
2016,1836,"Rodoy","Haddock",54.7554
2016,1836,"Rodoy","Redfish",41.2066
2016,1836,"Rodoy","Saithe",384.4622
2016,1836,"Rodoy","Shrimp",0.585
2016,1837,"Meloy","Atlantic cod",183.2091
2016,1837,"Meloy","Haddock",149.0869
2016,1837,"Meloy","Redfish",16.7526
2016,1837,"Meloy","Saithe",250.9353
2016,1837,"Meloy","Shrimp",0.389
2016,1838,"Gildeskal","Atlantic cod",31.23
2016,1838,"Gildeskal","Haddock",39.5996
2016,1838,"Gildeskal","Redfish",0.8505
2016,1838,"Gildeskal","Saithe",21.6191
2016,1838,"Gildeskal","Shrimp",0.06
2016,1840,"Saltdal","Atlantic cod",0.0795
2016,1840,"Saltdal","Haddock",0.119
2016,1840,"Saltdal","Saithe",0.0663
2016,1845,"Sorfold","Atlantic cod",10.0875
2016,1845,"Sorfold","Haddock",3.9353
2016,1845,"Sorfold","Redfish",0.097
2016,1845,"Sorfold","Saithe",52.5366
2016,1848,"Steigen","Atlantic cod",233.0453
2016,1848,"Steigen","Haddock",43.5576
2016,1848,"Steigen","Redfish",13.5905
2016,1848,"Steigen","Saithe",397.4855
2016,1850,"Tysfjord","Atlantic cod",62.1844
2016,1850,"Tysfjord","Haddock",2.6141
2016,1850,"Tysfjord","Saithe",52.5949
2016,1851,"Lodingen","Atlantic cod",55.3869
2016,1851,"Lodingen","Atlantic herring",15114.883
2016,1851,"Lodingen","Atlantic mackerel",561.918
2016,1851,"Lodingen","Haddock",22.0541
2016,1851,"Lodingen","Redfish",1.4595
2016,1851,"Lodingen","Saithe",186.0621
2016,1856,"Rost","Atlantic cod",15016.2758
2016,1856,"Rost","Greenland halibut",23.5161
2016,1856,"Rost","Haddock",299.7275
2016,1856,"Rost","Redfish",34.5335
2016,1856,"Rost","Saithe",1861.6311
2016,1857,"Vaeroy","Atlantic cod",3413.0113
2016,1857,"Vaeroy","Atlantic herring",18245.142
2016,1857,"Vaeroy","Atlantic mackerel",1956.576
2016,1857,"Vaeroy","Greenland halibut",12.4388
2016,1857,"Vaeroy","Haddock",110.7111
2016,1857,"Vaeroy","Redfish",4.0016
2016,1857,"Vaeroy","Saithe",98.4382
2016,1859,"Flakstad","Atlantic cod",8185.3061
2016,1859,"Flakstad","Greenland halibut",705.1122
2016,1859,"Flakstad","Haddock",460.4065
2016,1859,"Flakstad","Redfish",17.2955
2016,1859,"Flakstad","Saithe",1328.0228
2016,1860,"Vestvagoy","Atlantic cod",8537.1411
2016,1860,"Vestvagoy","Atlantic herring",164.069
2016,1860,"Vestvagoy","Greenland halibut",162.458
2016,1860,"Vestvagoy","Haddock",524.3191
2016,1860,"Vestvagoy","Redfish",66.7885
2016,1860,"Vestvagoy","Saithe",1811.6024
2016,1860,"Vestvagoy","Shrimp",0.063
